STYLE1,SQFT,STYLE2,BLDG_ID,sectorid,state_clas,center_x,center_y
UNDER 5000SF,4720.94815653,,1053,0,X1,-95.34814301305695,29.762047377959206
UNDER 5000SF,4261.4717172,,1054,0,X3,-95.35152877366154,29.757068912475965
UNDER 5000SF,4588.61804729,COMMERCIAL,1056,0,F1,-95.35503400000002,29.75237
UNDER 5000SF,768.090069215,,1058,0,A1,-95.35767517139995,29.745642023891808
UNDER 5000SF,2813.36530808,,1059,0,A1,-95.35861149999998,29.741538499999997
UNDER 5000SF,1848.77576029,,1061,0,A1,-95.3615476783726,29.73965253769315
UNDER 5000SF,1681.59565356,MULTIFAMILY,1062,0,B1,-95.36213749999999,29.739103999999998
UNDER 5000SF,2165.68076147,,1063,0,B3,-95.36203967089473,29.741754513212708
UNDER 5000SF,1896.21019631,,1064,0,A1,-95.3622764618194,29.73987417082103
UNDER 5000SF,3284.40584972,,1065,0,A1,-95.36490414478237,29.742992469857498
,5700.76283054,,1066,0,A1,-95.36638833868845,29.742750368669693
UNDER 5000SF,956.730790562,,1067,0,A1,-95.36734050000001,29.740099000000008
UNDER 5000SF,618.996273833,,1068,0,A1,-95.36758441948615,29.770442748283465
UNDER 5000SF,2083.36796939,,1069,0,A1,-95.36865972549997,29.74549435983233
UNDER 5000SF,1596.17006502,,1070,0,X3,-95.37331702323031,29.76580550639195
UNDER 5000SF,4814.92350854,COMMERCIAL,1071,0,F1,-95.3741752443651,29.76605237016844
UNDER 5000SF,4384.38500511,COMMERCIAL,1072,0,F1,-95.37553030311406,29.74876817505067
,5786.95110394,,1073,0,A1,-95.37662394267292,29.75551604829995
UNDER 5000SF,916.36436086,,1074,0,A1,-95.37682345293119,29.755948747161185
UNDER 5000SF,4825.27917989,,1075,0,A1,-95.37803785945191,29.75689780772098
UNDER 5000SF,522.262265078,,1076,0,A1,-95.37814058258756,29.75553925433654
,14975.1690792,COMMERCIAL,1077,0,F1,-95.35535599418134,29.749519626398467
UNDER 5000SF,3474.07357366,COMMERCIAL,1079,0,F1,-95.3555284616283,29.752154809672504
UNDER 5000SF,2662.69298098,,1080,0,A1,-95.35814548791694,29.74120666980935
UNDER 5000SF,3219.65154768,COMMERCIAL,1082,0,F1,-95.36166381827415,29.74313672478237
UNDER 5000SF,1888.29866389,,1083,0,A1,-95.36205667929909,29.740152032599834
UNDER 5000SF,3336.21448601,,1084,0,A1,-95.36284049999998,29.7416595
UNDER 5000SF,2345.99460815,,1085,0,A1,-95.36433029216992,29.740532614146435
UNDER 5000SF,1962.9456903,,1088,0,A1,-95.3672805,29.741757999999997
UNDER 5000SF,1883.46493868,,1089,0,A1,-95.36853671939662,29.745663818391648
UNDER 5000SF,1197.89618021,,1090,0,F1,-95.369137,29.7457415
,56594.8177143,,1091,0,X1,-95.36985357001461,29.767496396981823
,5243.22979688,,1092,0,X1,-95.3697685,29.7655225
UNDER 5000SF,1341.1334708,COMMERCIAL,1094,0,F1,-95.37011404589788,29.745221825014337
UNDER 5000SF,898.703814956,COMMERCIAL,1095,0,F1,-95.372531,29.749807499999996
,8947.02254979,COMMERCIAL,1096,0,F1,-95.37511750797182,29.749442206519355
,6414.36172623,,1097,0,X1,-95.37765743928504,29.758959280541895
UNDER 5000SF,723.006976915,,1098,0,A1,-95.37805550000002,29.755695999999997
UNDER 5000SF,740.100958111,,1099,0,A1,-95.37846874213837,29.75373776100628
UNDER 5000SF,2749.90267646,,1100,0,A1,-95.3785375,29.753736500000002
,15530.7703955,COMMERCIAL,1101,0,F1,-95.34768966889585,29.75704106216919
UNDER 5000SF,4737.89359621,,1102,0,X1,-95.34772250000002,29.7636795
,338102.254169,,1104,0,X1,-95.35230680706485,29.752112516028227
UNDER 5000SF,2080.15378971,COMMERCIAL,1105,0,C2,-95.35788600000001,29.744635500000005
UNDER 5000SF,1269.91807102,,1106,0,A1,-95.35800748473832,29.740873339241084
UNDER 5000SF,445.064801925,COMMERCIAL,1109,0,A1,-95.364556,29.740426
,7904.90009126,,1110,0,X2,-95.3650401742407,29.74518053075244
,5668.23138262,,1111,0,A1,-95.36525814475091,29.739323619319123
,7556.3446666,,1113,0,A1,-95.36726696999622,29.7436049448089
UNDER 5000SF,4258.00373313,,1114,0,A1,-95.36742350000002,29.743345000000005
UNDER 5000SF,3025.97966359,,1115,0,A1,-95.36839211714599,29.74508694733898
UNDER 5000SF,3789.35126054,COMMERCIAL,1116,0,F1,-95.36976660018274,29.74639088660626
UNDER 5000SF,1296.80102117,,1119,0,A1,-95.3757465,29.755330999999998
UNDER 5000SF,3930.08123185,,1120,0,X1,-95.37678250000002,29.758881000000002
,76675.71975410002,MULTIFAMILY,1121,0,B1,-95.34708250054557,29.760862092202395
UNDER 5000SF,1646.68773539,,1122,0,A1,-95.34820249999999,29.7565675
,6059.80996589,COMMERCIAL,1123,0,F1,-95.35004216481148,29.75771249681175
,31875.8075801,COMMERCIAL,1124,0,F1,-95.35067523911378,29.758012255768577
UNDER 5000SF,1818.74526404,,1125,0,X2,-95.35173449999998,29.7570505
UNDER 5000SF,1160.77439785,COMMERCIAL,1126,0,F1,-95.35573349999999,29.7522155
,25272.3097289,COMMERCIAL,1127,0,F1,-95.356066002791,29.750035655896152
UNDER 5000SF,1159.7808375,,1128,0,A1,-95.356036661442,29.743143715778473
UNDER 5000SF,1771.4535338,COMMERCIAL,1131,0,A1,-95.35784574406837,29.745704131413493
UNDER 5000SF,3952.23764821,,1135,0,A1,-95.36088633856082,29.740967156669196
UNDER 5000SF,1061.29565855,,1136,0,A1,-95.36089249999999,29.740796
UNDER 5000SF,2654.11065097,,1137,0,A1,-95.36116700000001,29.7405705
UNDER 5000SF,1878.48390366,,1138,0,A1,-95.36188700000001,29.740365500000006
,34686.3537908,COMMERCIAL,1143,0,F1,-95.35719300455527,29.768559755133577
UNDER 5000SF,1217.05707066,,1144,0,A1,-95.35776417519403,29.740725595112774
UNDER 5000SF,3310.19793192,,1145,0,A1,-95.3648075,29.7431145
UNDER 5000SF,4442.50002863,,1146,0,A1,-95.36517038228482,29.743333554916152
,19522.5183388,MULTIFAMILY,1149,0,F1,-95.36539387226078,29.744491553295543
UNDER 5000SF,3569.02933952,COMMERCIAL,1150,0,A1,-95.36630218207884,29.74294860467297
,18578.1662121,COMMERCIAL,1151,0,F1,-95.36628716259234,29.745193370853443
,14702.0776026,COMMERCIAL,1152,0,F1,-95.36064195271796,29.74048117127044
UNDER 5000SF,1109.72174785,,1153,0,A1,-95.36119445738208,29.74015035392723
UNDER 5000SF,986.170926405,,1154,0,A1,-95.36215200000001,29.739311
UNDER 5000SF,1717.08381898,,1155,0,A1,-95.36836224395763,29.77030289494434
UNDER 5000SF,988.761601796,,1157,0,A1,-95.3639601494387,29.73996660411681
UNDER 5000SF,1892.56406164,,1160,0,A1,-95.3671403312802,29.743554406068
,7823.02585737,COMMERCIAL,1163,0,F1,-95.3707139738375,29.74575980138386
,7517.09463177,COMMERCIAL,1164,0,A1,-95.37766301476712,29.74999813134562
UNDER 5000SF,1801.52162892,,1166,0,A1,-95.37493750000002,29.765227500000005
UNDER 5000SF,2410.18078665,,1167,0,A1,-95.37654875228814,29.764518364924708
UNDER 5000SF,3759.25453763,,1168,0,X1,-95.37647326759374,29.758232841184324
UNDER 5000SF,2994.22789832,,1169,0,F1,-95.37692967077791,29.75339602158412
UNDER 5000SF,2169.64455337,,1170,0,A1,-95.37795374773721,29.756219392134962
UNDER 5000SF,938.703129351,,1171,0,A1,-95.37824619793459,29.755063745840502
UNDER 5000SF,4837.97779652,,1172,0,X1,-95.3482165,29.762905500000006
UNDER 5000SF,4371.6015128,,1173,0,X1,-95.34834336630327,29.76163297428046
UNDER 5000SF,4377.66579255,COMMERCIAL,1175,0,F1,-95.35566832574081,29.752057213566374
UNDER 5000SF,2821.76750723,COMMERCIAL,1176,0,F1,-95.35671560249094,29.744482840112884
UNDER 5000SF,1312.33167194,,1177,0,A1,-95.35742099999999,29.7411515
UNDER 5000SF,4086.75567209,COMMERCIAL,1179,0,F1,-95.36094431921262,29.74542474687227
UNDER 5000SF,1794.78196711,,1181,0,A1,-95.36225150000001,29.741585499999996
UNDER 5000SF,1934.74833838,,1182,0,A1,-95.36220182908276,29.740551487695747
UNDER 5000SF,835.605067422,,1183,0,A1,-95.3637276645947,29.738948496304992
UNDER 5000SF,1134.42554357,,1184,0,A1,-95.3641381675739,29.739829500975052
UNDER 5000SF,2758.60596454,COMMERCIAL,1187,0,F1,-95.3703593288915,29.74554217503783
,5162.00816039,,1189,0,A1,-95.37720332389895,29.756078617192045
,5667.45272935,,1190,0,X1,-95.37761478043501,29.759630460289348
,5202.82958705,,1191,0,A1,-95.37764494102794,29.75556329456823
UNDER 5000SF,862.182441643,,1192,0,A1,-95.37791105006023,29.755925751617365
UNDER 5000SF,973.558829388,,1193,0,A1,-95.3785905,29.754703
UNDER 5000SF,808.694973407,COMMERCIAL,1194,0,Z4,-95.35460331273488,29.74834323000808
UNDER 5000SF,3871.30146154,,1195,0,A1,-95.35599065450279,29.744711980064793
UNDER 5000SF,994.397610485,,1196,0,A1,-95.3576405,29.7479295
UNDER 5000SF,1265.24474703,,1197,0,A1,-95.35784450000001,29.740774499999997
UNDER 5000SF,1736.33235994,,1198,0,A1,-95.35795736431919,29.74776014691969
UNDER 5000SF,1312.15951664,,1199,0,A1,-95.35796882398733,29.741075419184586
UNDER 5000SF,2049.09081412,,1200,0,A1,-95.35807035668957,29.745429761931582
UNDER 5000SF,1624.29693405,COMMERCIAL,1202,0,F1,-95.3592555,29.7421905
UNDER 5000SF,3857.70516767,,1204,0,A1,-95.36142050000001,29.741043500000004
UNDER 5000SF,894.234702158,,1205,0,A1,-95.36177565720124,29.739551573948578
UNDER 5000SF,1793.39790916,,1206,0,A1,-95.36229799999998,29.7415295
UNDER 5000SF,899.991137019,,1207,0,A1,-95.36326082964626,29.741221407823023
UNDER 5000SF,560.481708557,,1209,0,A1,-95.36400200000001,29.741241000000002
UNDER 5000SF,1887.68474969,,1210,0,A1,-95.36560584964381,29.739018406585338
UNDER 5000SF,2112.35670258,,1212,0,A1,-95.36764653251555,29.741758322214025
,37449.9250684,COMMERCIAL,1213,0,X1,-95.36835815425758,29.76701298372244
UNDER 5000SF,3519.70920752,,1215,0,A1,-95.3691872097304,29.744007673913636
,7895.87478475,COMMERCIAL,1217,0,F1,-95.37291974754437,29.747720396232253
UNDER 5000SF,2294.58206098,,1218,0,A1,-95.37855362639775,29.755632812821673
,29412.2721877,,1219,0,F1,-95.34771667418747,29.7590195578347
,38711.1658034,MULTIFAMILY,1220,0,X1,-95.3529324479638,29.753564085477077
,10549.2700488,COMMERCIAL,1223,0,F1,-95.35556773517908,29.74222513220532
,49308.6677438,COMMERCIAL,1227,0,F1,-95.35867562088744,29.744928413768793
UNDER 5000SF,603.586444107,COMMERCIAL,1228,0,F1,-95.35926883389108,29.742055444784402
,5190.56599428,,1229,0,A1,-95.3614302883594,29.740242884331582
UNDER 5000SF,1855.00261319,,1231,0,A1,-95.36219153862427,29.73998082908669
,5893.40195559,,1232,0,A1,-95.36341449999999,29.740655
,5887.86418177,,1234,0,A1,-95.3660578482624,29.743622080325142
UNDER 5000SF,3139.71092957,COMMERCIAL,1235,0,A1,-95.3665183656833,29.741693535888245
UNDER 5000SF,3426.75250011,,1236,0,A1,-95.3669416968227,29.74365067277422
UNDER 5000SF,1957.92349994,,1237,0,A1,-95.36740417355891,29.741832551841696
,10182.3236692,,1238,0,J5,-95.36754045470603,29.767436507062012
UNDER 5000SF,2276.53501988,,1239,0,A1,-95.367412,29.742047999999997
UNDER 5000SF,1021.32418994,,1241,0,A1,-95.3761475,29.755946999999995
,5205.77354958,,1242,0,A1,-95.37619379106768,29.756674431439055
UNDER 5000SF,1975.20234082,,1243,0,A1,-95.37640046904637,29.76452045183151
,5332.67473789,,1244,0,X1,-95.377338,29.763016000000004
UNDER 5000SF,1824.40436206,,1245,0,A1,-95.37835747309992,29.75357016994022
,5561.02148989,,1246,0,,-95.37827007320135,29.75917085091342
UNDER 5000SF,1160.57737066,COMMERCIAL,1247,0,F1,-95.34973811740333,29.754323456172628
,19740.9097539,COMMERCIAL,1249,0,F1,-95.35178315940328,29.771877219162683
UNDER 5000SF,842.113421211,,1253,0,A1,-95.3586785,29.7405345
UNDER 5000SF,558.168980043,,1254,0,X3,-95.360568,29.742033
UNDER 5000SF,2429.54884422,,1255,0,A1,-95.36273760326056,29.74098543994711
UNDER 5000SF,2030.86318787,,1257,0,A1,-95.36753766647723,29.74211551982988
UNDER 5000SF,2070.85549936,,1258,0,A1,-95.36803594706636,29.77064325718318
,7998.06031877,,1259,0,X2,-95.36867849999999,29.766332499999994
UNDER 5000SF,2394.47661901,COMMERCIAL,1261,0,F1,-95.37070434143091,29.747714644832186
,40565.8743299,,1262,0,X1,-95.37141848776854,29.7656136215388
,24616.8892622,,1264,0,X1,-95.37495749945816,29.762999656899115
UNDER 5000SF,735.586352711,,1265,0,A1,-95.37575749999999,29.755651000000004
UNDER 5000SF,573.741655506,COMMERCIAL,1266,0,F1,-95.37623669576294,29.764209371815493
UNDER 5000SF,1796.6172707,,1267,0,A1,-95.37646602261046,29.755381751455978
UNDER 5000SF,750.359764726,,1268,0,A1,-95.3782880522916,29.75542274356608
UNDER 5000SF,874.415386284,,1269,0,A1,-95.3784639536316,29.755910245083804
UNDER 5000SF,750.346738522,,1270,0,A1,-95.37862050000001,29.757198499999998
UNDER 5000SF,1483.28584784,,1271,0,A1,-95.34846584458883,29.755947471381525
,33461.0166663,COMMERCIAL,1272,0,F1,-95.34845974833837,29.768251901993914
UNDER 5000SF,4490.73740631,,1273,0,X1,-95.3488515,29.763219499999995
,5484.31984064,,1274,0,J4,-95.35101499999998,29.771342999999998
,32506.4107346,COMMERCIAL,1276,0,F1,-95.35377749999999,29.750775500000003
,82310.033436,COMMERCIAL,1279,0,X1,-95.35768610494024,29.769116246370817
UNDER 5000SF,2359.79261632,,1280,0,A1,-95.35723185228663,29.74030837156599
UNDER 5000SF,2654.58908943,COMMERCIAL,1281,0,F1,-95.35780000000001,29.744374500000003
,7837.97565193,COMMERCIAL,1282,0,F1,-95.35899168333542,29.74646745033119
UNDER 5000SF,2111.75834032,COMMERCIAL,1284,0,F1,-95.36193059216245,29.742788827708395
UNDER 5000SF,1853.6813183,,1285,0,A1,-95.36277621432129,29.739646356122876
,6306.91577016,,1286,0,A1,-95.36337007930176,29.73849472633133
UNDER 5000SF,1954.87838932,,1288,0,A1,-95.36382917163608,29.741125007773903
,19774.9888093,COMMERCIAL,1290,0,F1,-95.36458703384217,29.743913633796257
UNDER 5000SF,627.592634568,,1291,0,A1,-95.36749675283447,29.7704440861678
,38624.80192060001,,1292,0,X1,-95.3688985,29.744497500000005
,33616.1889464,COMMERCIAL,1294,0,F1,-95.37134009726385,29.748145305219623
UNDER 5000SF,4654.94041833,,1296,0,X3,-95.37282430394978,29.765864404912413
,6431.55657932,COMMERCIAL,1297,0,F1,-95.37568203442366,29.75803878178306
,97292.4826697,MULTIFAMILY,1298,0,B1,-95.37599023856076,29.754141329450793
UNDER 5000SF,765.589479812,,1299,0,A1,-95.37822499999999,29.75591349999999
,9111.77580043,,1300,0,X1,-95.34921150000001,29.770771999999997
UNDER 5000SF,753.207771189,COMMERCIAL,1305,0,F1,-95.35640900000001,29.744786000000005
UNDER 5000SF,2537.27208527,COMMERCIAL,1306,0,F1,-95.35822833137736,29.74652893349709
UNDER 5000SF,2064.85930046,,1308,0,A1,-95.3623269649711,29.741863680081984
UNDER 5000SF,1956.85847349,,1310,0,A1,-95.36396782466281,29.740186977429115
UNDER 5000SF,1295.17461497,COMMERCIAL,1313,0,F1,-95.36669746348528,29.742503180635385
UNDER 5000SF,3277.84940169,,1315,0,X3,-95.36800719367125,29.742292910661572
UNDER 5000SF,1405.95371483,MULTIFAMILY,1316,0,B1,-95.36815459477205,29.769377210103
,9356.08187707,COMMERCIAL,1320,0,X2,-95.37157883039433,29.745826920668115
UNDER 5000SF,694.502473954,,1322,0,A1,-95.3759181518777,29.75564882220006
UNDER 5000SF,3994.70265696,,1323,0,A1,-95.3774715,29.755999999999997
UNDER 5000SF,2952.61727225,,1324,0,A1,-95.37750864830956,29.755620316591745
UNDER 5000SF,866.214233649,,1325,0,A1,-95.3779495,29.756793
UNDER 5000SF,4759.34300965,,1326,0,X1,-95.34834649999999,29.763982000000002
,46052.8911624,COMMERCIAL,1327,0,F2,-95.3484042612608,29.773116722684136
UNDER 5000SF,1023.34225411,,1331,0,A1,-95.35619582879377,29.744558492434066
UNDER 5000SF,2475.65507597,,1333,0,A1,-95.36188356022035,29.741165432669742
UNDER 5000SF,3152.1772125,,1335,0,Z4,-95.36584172440286,29.74353705901163
,16008.0724363,COMMERCIAL,1337,0,F1,-95.36820205637287,29.747104563759823
UNDER 5000SF,2343.01735198,COMMERCIAL,1340,0,F1,-95.37485700000002,29.752099500000003
UNDER 5000SF,673.786823995,,1341,0,A1,-95.37592039930347,29.75573924840855
UNDER 5000SF,2475.71917264,COMMERCIAL,1342,0,F1,-95.3768220945167,29.757595748022812
,5566.96413078,COMMERCIAL,1343,0,F1,-95.37770154396476,29.7528179877654
UNDER 5000SF,1210.26873744,,1344,0,A1,-95.37793849999998,29.753544499999997
UNDER 5000SF,2354.0800759,,1345,0,A1,-95.37857107103463,29.75532249469323
UNDER 5000SF,1865.7032667,COMMERCIAL,1346,0,F1,-95.3485895,29.757646
,57846.5797171,COMMERCIAL,1347,0,F1,-95.34843742000734,29.772080717368212
,15530.4064479,COMMERCIAL,1348,0,F1,-95.35451650000002,29.7487955
UNDER 5000SF,572.720384087,,1349,0,A1,-95.35715678100229,29.740506882574234
,5064.23320445,COMMERCIAL,1350,0,F1,-95.3593585,29.7473185
UNDER 5000SF,1444.43476981,,1351,0,A1,-95.36227417084181,29.74084853230253
UNDER 5000SF,1825.97437457,,1352,0,A1,-95.362917,29.739960499999995
UNDER 5000SF,1359.79077406,,1353,0,A1,-95.363791,29.739551499999994
UNDER 5000SF,2405.51340395,,1354,0,A1,-95.36429273301023,29.7397180828815
,11000.3839165,,1355,0,A1,-95.36533705388985,29.739564742008593
,6390.2087013,COMMERCIAL,1356,0,F1,-95.368322,29.7696645
UNDER 5000SF,3464.71712532,,1357,0,A1,-95.36928717039208,29.743881346524986
,42096.3868707,COMMERCIAL,1358,0,F1,-95.36952274959039,29.747110890060952
,89766.9272378,MULTIFAMILY,1359,0,X1,-95.37468391469976,29.76241870190665
UNDER 5000SF,452.466789084,,1360,0,X1,-95.37627550000002,29.7631255
UNDER 5000SF,3006.71127686,,1361,0,X1,-95.37738975297934,29.75862353195545
UNDER 5000SF,838.14551476,,1362,0,,-95.37810391119372,29.759942753407678
UNDER 5000SF,1097.96567523,,1363,0,A1,-95.37820350000001,29.754706
UNDER 5000SF,230.736065352,,1364,0,X1,-95.34807274910395,29.76213442293907
,31741.0332825,COMMERCIAL,1365,0,F2,-95.3492692876878,29.772276699521726
UNDER 5000SF,4383.15567973,,1366,0,X1,-95.3478016402689,29.761296526858505
UNDER 5000SF,4497.95448016,,1367,0,X1,-95.3481088774923,29.763109350842985
,40819.0765524,COMMERCIAL,1368,0,F1,-95.34814756329288,29.75744304123841
,43074.5577037,COMMERCIAL,1370,0,F1,-95.35360011017765,29.749623653596434
UNDER 5000SF,2140.98400746,,1372,0,B2,-95.35566,29.744365000000002
,16711.5236738,COMMERCIAL,1373,0,F1,-95.35475607999255,29.750260601218223
UNDER 5000SF,1807.75292012,,1374,0,A1,-95.3564815,29.745634000000006
UNDER 5000SF,1978.13971307,,1375,0,A1,-95.35561051257365,29.743899888966688
UNDER 5000SF,1352.84231629,,1376,0,A1,-95.35766849999999,29.741300499999994
,5977.82129962,COMMERCIAL,1379,0,F1,-95.35941936837737,29.741834855151378
UNDER 5000SF,3299.74719884,,1380,0,A1,-95.3594965,29.745071000000003
UNDER 5000SF,1056.51938443,,1381,0,A1,-95.36003849101435,29.7394691690246
,26534.8616961,MULTIFAMILY,1383,0,B1,-95.35906726779005,29.739726571882407
UNDER 5000SF,2652.94815145,COMMERCIAL,1384,0,A1,-95.3606758433036,29.740890249220506
UNDER 5000SF,1881.32701782,,1385,0,A1,-95.36016048881868,29.73953359855619
UNDER 5000SF,1738.77101746,,1387,0,A1,-95.36114795661987,29.740084968834015
UNDER 5000SF,3516.96782711,,1389,0,A1,-95.36162445770293,29.741494963921976
UNDER 5000SF,1821.13082643,,1390,0,A1,-95.36290700000002,29.739726
UNDER 5000SF,3726.54913394,MULTIFAMILY,1391,0,B1,-95.362407,29.738920999999998
UNDER 5000SF,1352.51913949,,1392,0,A1,-95.36265450000002,29.739553499999996
UNDER 5000SF,1988.9499047,,1393,0,A1,-95.36265932996751,29.739969990250692
,5297.47254908,,1394,0,A1,-95.36351450000001,29.738622
UNDER 5000SF,1277.38034814,,1395,0,A1,-95.36387049999998,29.739460499999996
UNDER 5000SF,1559.31381981,,1398,0,A1,-95.36664649999999,29.742322
UNDER 5000SF,1167.06590128,,1399,0,A1,-95.36632451090344,29.741941330218065
UNDER 5000SF,1134.00111963,COMMERCIAL,1400,0,A1,-95.36624334639525,29.741675024257844
UNDER 5000SF,4358.90054826,,1402,0,Z4,-95.36778128053452,29.74284218379848
,8695.32213204,,1403,0,Z4,-95.36811739486573,29.742516476813076
UNDER 5000SF,1131.54745425,,1404,0,B3,-95.3680232452115,29.77045344293751
,5316.50145709,COMMERCIAL,1405,0,F1,-95.36647122887267,29.74115135440638
UNDER 5000SF,2840.30418604,COMMERCIAL,1407,0,F1,-95.36973850000001,29.748198499999997
,28983.4375517,MULTIFAMILY,1411,0,B1,-95.37575681809373,29.74763773802816
,25829.1383866,MULTIFAMILY,1412,0,B1,-95.37547701931514,29.747400035572493
UNDER 5000SF,772.867266016,,1413,0,A1,-95.3782845,29.754941999999996
UNDER 5000SF,3135.35969659,,1414,0,A1,-95.37840962387203,29.755626006974985
